지점,일시,평균 풍속(m/s),평균기압(hPa),평균 상대습도(%),평균 기온(°C),평균 수온(°C),평균 최대 파고(m),평균 유의 파고(m),최고 유의 파고(m),최고 최대 파고(m),평균 파주기(sec),최고 파주기(sec)
22189,2017-09-06,2.7,1007,92,25.4,26.5,.8,.5,.6,1,4.6,6.4
22189,2017-09-07,3.4,1006,76,25.2,26.8,.9,.5,.7,1.2,4.2,5.8
22189,2017-09-08,2.1,1010.1,72,26.5,27.4,.8,.5,.6,1.1,5.3,6.4
22189,2017-09-09,2,1012.3,73,26.8,27.1,.5,.3,.4,.7,5.2,7.1
22189,2017-09-10,2.8,1013.8,78,26.3,27,.5,.3,.4,.8,4.8,7.1
22189,2017-09-11,8.8,1005.4,88,26,26.5,2.9,1.8,3.1,5.1,6.2,8
22189,2017-09-12,3.5,1012,77,25.4,26.1,2.1,1.3,2,3.5,6.7,8
22189,2017-09-13,6,1016.9,62,25.3,25.6,1.6,1,1.3,2.1,5.4,7.1
22189,2017-09-14,6.4,1018.6,66,25.3,26.2,1.7,1.1,1.6,2.6,5.7,7.1
22189,2017-09-15,11.2,1017.6,65,24.6,25.8,3.9,2.3,3,5,6.5,8
22189,2017-09-16,11,1011.6,79,24.9,25.4,3.8,2.4,2.8,4.7,6.8,7.1
22189,2017-09-17,11.8,1002.6,87,24.7,25.2,4.5,2.8,4.3,6.6,7.2,8
22189,2017-09-18,6.2,1007.8,77,24.8,25.2,3.1,1.9,3.6,6.8,7.6,9.1
22189,2017-09-19,7.6,1009.8,75,25.8,25.4,1.8,1.1,1.6,2.4,6.2,9.1
22189,2017-09-20,7.8,1010.3,63,25.7,25.1,1.9,1.1,1.6,3,5.2,9.1
22189,2017-09-21,3.3,1013.8,67,24,24.8,1.6,1,1.3,2.1,8.1,9.1
22189,2017-09-22,2.8,1012.4,75,24.3,24.8,1.1,.7,.7,1.2,5.9,7.1
22189,2017-09-23,2.9,1015.1,69,25,24.8,.6,.4,.6,.8,5.6,8
22189,2017-09-24,2.3,1015.2,72,25,24.4,.5,.3,.3,.6,5.2,6.4
22189,2017-09-25,3.4,1014.4,80,25,24.9,.4,.2,.4,.8,3.4,5.3
22189,2017-09-26,3.7,1012.8,78,24.2,24.4,.9,.5,.8,1.3,5.1,6.4
22189,2017-09-27,8.1,1004.2,91,24.1,24.7,2.7,1.6,3.3,5.7,5.8,7.1
22189,2017-09-28,8.2,1008.3,71,23.2,24.7,3.8,2.3,3.2,5.2,7.6,9.1
22189,2017-09-29,5,1016.7,49,20.8,24.5,1.8,1.1,1.4,2.2,6.2,8
22189,2017-09-30,2.8,1021.8,51,23.3,24.6,.9,.5,.7,1.3,5.3,6.4
22189,2017-10-01,6.1,1017.8,66,24.3,24.4,1.2,.7,1.2,1.9,4.1,7.1
22189,2017-10-02,10.5,1008.7,88,23.5,24,3.4,2.1,2.9,4.6,6.4,8
22189,2017-10-03,8.6,1015.8,78,22.9,23.7,3.4,2.1,2.5,4.2,7,9.1
22189,2017-10-04,8,1022.1,64,21.2,24.8,3.2,2,2.6,4.4,7.2,9.1
22189,2017-10-05,7.9,1022.6,66,22.1,25,2.8,1.7,2.1,4,6.2,8
22189,2017-10-06,5.5,1017.1,88,22.7,25.2,2.3,1.4,1.9,3.3,6.1,6.4
22189,2017-10-07,6.5,1018.6,84,23.7,24.9,2.2,1.3,1.7,3.1,6,7.1
22189,2017-10-08,3.5,1022.3,81,24.2,24.6,1.1,.7,1.1,1.9,5.2,6.4
22189,2017-10-09,2.7,1021.2,79,24.8,25,.6,.3,.5,.7,4.5,6.4
22189,2017-10-10,4.6,1018.4,82,24.9,24.7,.8,.5,1,1.8,3.7,10.7
22189,2017-10-11,5.7,1015.7,84,24.2,24.8,2.4,1.5,2.1,3.2,8.6,10.7
22189,2017-10-12,7.5,1016.8,84,21.1,25,3.1,1.8,2.5,4.3,7.2,9.1
22189,2017-10-13,7.3,1018.5,67,20.1,24.4,3.1,1.9,2.4,4,7.5,9.1
22189,2017-10-14,9.6,1022.2,70,20.7,24.3,3.5,2.2,2.8,5.3,7.1,8
22189,2017-10-15,10,1025,70,20.7,23.9,3.4,2.1,2.8,4.7,6.6,8
22189,2017-10-16,9.1,1024.1,64,21.3,23.6,3.2,2,2.5,4.2,7,8
22189,2017-10-17,9.1,1022.8,65,21.4,23.6,2.5,1.6,1.8,3,5.7,6.4
22189,2017-10-18,10.9,1021.4,68,20.7,23.8,4.2,2.5,3.3,5.7,7.1,8
22189,2017-10-19,9.1,1017.1,67,20.8,23.5,3.3,2,2.6,4.6,6.6,7.1
22189,2017-10-20,8.7,1017.1,68,21.1,23.4,2.5,1.5,1.8,3,5.7,6.4
22189,2017-10-21,10.8,1014.8,69,21.1,23.2,3.2,1.9,2.6,4.9,6,7.1
22189,2017-10-22,16.5,1006.7,74,20.9,22.8,7.1,4.6,6.7,10.1,8.7,10.7
22189,2017-10-23,11.1,1015,64,18,22.3,8,5,7.2,11.8,10.8,12.8
22189,2017-10-24,5.5,1023,58,17.8,22.1,4.1,2.5,3.6,5.9,10.6,10.7
22189,2017-10-25,4.2,1023.4,57,18.5,22.1,1.8,1.1,1.6,2.9,8.3,10.7
22189,2017-10-26,2.2,1020.8,64,19.6,22,.9,.6,.7,1.1,6.5,8
22189,2017-10-27,4.4,1018.8,71,20.4,22,1,.6,.8,1.3,4.4,5.3
22189,2017-10-28,8,1018.3,79,21.2,21.7,1.8,1.1,1.3,2.4,4.5,4.9
22189,2017-10-29,10,1011.3,69,20.1,21.8,2.5,1.5,2,3.6,4.9,5.8
22189,2017-10-30,6.4,1021.7,60,15.3,21.6,4.6,2.9,4.1,6.6,9.3,10.7
22189,2017-10-31,3.8,1023.5,44,17.4,21.3,2.2,1.3,2,3.7,8.3,10.7
22189,2017-11-01,6.7,1020.2,51,18.9,21.4,1.5,.9,1.2,1.9,5.6,10.7
22189,2017-11-02,3.5,1017.3,62,19.5,20.8,.9,.5,.6,1,5.8,10.7
22189,2017-11-03,4.8,1016.8,66,19.8,21.5,1,.6,1,1.8,4.1,7.1
22189,2017-11-04,7.8,1024.7,64,14.3,21,4.2,2.7,3.9,6.3,9.1,10.7
22189,2017-11-05,3.8,1027,49,15.9,21.5,2.1,1.3,2,3.4,8.3,9.1
22189,2017-11-06,9.3,1022.9,64,18.1,21.1,1.9,1.2,1.4,2.2,4.4,8
22189,2017-11-07,6.8,1020.5,71,19.3,21.2,1.5,.9,1.3,2.2,4.2,7.1
22189,2017-11-08,6,1016.7,67,20.9,21,1.4,.9,1.1,2.1,4.2,5.3
22189,2017-11-09,6.1,1022.6,62,17.9,20.8,2.3,1.5,2,3.2,7,9.1
22189,2017-11-10,8.7,1014.8,70,19.8,20.8,2.3,1.4,2.4,3.7,5.9,8
22189,2017-11-11,7.9,1018.2,50,13,20.6,3.2,2,2.3,3.7,7.5,9.1
22189,2017-11-12,3,1020.3,52,15.2,20.5,2.2,1.4,1.9,3.5,9,12.8
22189,2017-11-13,6.8,1016.8,63,17.4,20.4,2,1.3,1.6,2.5,11.6,12.8
22189,2017-11-14,5.8,1016.1,46,17.1,20.8,1.4,.8,1.4,2.3,6.6,10.7
22189,2017-11-15,8.7,1019.2,49,12.4,19.9,2.2,1.3,1.8,3,6,8
22189,2017-11-16,5.3,1023.2,49,10.1,20.7,1.7,1,1.4,2.4,7,8
22189,2017-11-17,3.6,1018.7,52,15,20.3,1.1,.7,.8,1.6,6.5,8
22189,2017-11-18,9.4,1015.3,56,11.7,20.2,3,1.9,2.9,4.8,6.4,10.7
22189,2017-11-19,10.2,1023.6,49,6.7,19.8,3.9,2.4,3,5.2,8,9.1
22189,2017-11-20,8.4,1024.2,46,9.6,19.7,2.6,1.6,2.1,3.8,8.1,9.1
22189,2017-11-21,5,1025,55,12.2,20.3,1.8,1.1,1.3,2.4,7,9.1
22189,2017-11-22,6.9,1017.2,55,14.3,19.5,1.3,.8,1.3,2,3.7,4.3
22189,2017-11-23,9.3,1019,45,9.3,19.7,2.5,1.5,2.2,4.2,6.4,9.1
22189,2017-11-24,8.4,1022.9,55,9.5,19.7,2.3,1.4,1.9,2.9,5.6,8
22189,2017-11-25,7.3,1026.5,56,11.2,19.6,2,1.3,2.1,3.1,6.1,8
22189,2017-11-26,7.6,1022.3,61,15.8,19.3,2.3,1.4,2.1,3.4,5.2,5.8
22189,2017-11-27,4.7,1024.9,63,15.8,19.5,1.5,.9,1.1,1.9,6,8
22189,2017-11-28,7.7,1020.9,71,18.1,18.6,1.6,1,1.1,2.4,4.2,7.1
22189,2017-11-29,5.9,1020.7,57,16.6,18.8,1.2,.7,1,1.7,4.2,8
22189,2017-11-30,9.6,1021.2,47,11.8,19.3,2.6,1.6,2.3,3.7,7.7,10.7
22189,2017-12-01,8.6,1027.5,45,6.2,19.2,3.5,2.1,2.7,4.8,8.1,9.1
22189,2017-12-02,4.9,1027.6,52,8.7,18.5,2.1,1.3,2,3.2,7.5,8
22189,2017-12-03,2.4,1023.4,53,12.5,18.1,.9,.5,.8,1.3,6,9.1
22189,2017-12-04,7.4,1017.5,55,10.9,18.2,1.8,1,2.1,3.9,5,6.4
22189,2017-12-05,10.7,1019.4,55,4.5,17.3,3.6,2.3,2.6,4.2,8,9.1
22189,2017-12-06,4.9,1023.2,50,8.1,17.5,2.6,1.6,2.6,4.3,7.8,9.1
22189,2017-12-07,7.1,1019.9,55,10.8,17.4,1.5,1,1.3,2.2,4.8,8
22189,2017-12-08,9.3,1018.9,52,5.6,17.4,3.7,2.3,3,5,7.6,10.7
22189,2017-12-09,6.7,1019.5,59,8,17.1,2.8,1.7,2.9,4.7,8,9.1
22189,2017-12-10,7.4,1013.3,62,11.8,16.8,1.7,1,1.4,2.4,5.7,7.1
22189,2017-12-11,10.4,1018.4,52,4.7,16.4,3.4,2.1,3,5.3,6.6,9.1
22189,2017-12-12,10.9,1025.4,49,1,16,3.7,2.4,2.9,4.4,9,10.7
22189,2017-12-13,8.6,1026.7,48,3.5,17.1,3.6,2.2,2.7,4.2,8.1,10.7
22189,2017-12-14,3.8,1028.4,61,8.1,17.1,2.7,1.7,1.9,3.3,8.8,10.7
22189,2017-12-15,4.6,1023.7,50,10.1,16,2.4,1.5,1.9,3,9.8,10.7
22189,2017-12-16,8.8,1022.6,52,5.9,16.3,2.4,1.5,2.5,3.7,6.9,10.7
22189,2017-12-17,10.1,1027,51,2.2,16.4,3.3,2,2.7,4.9,8,9.1
22189,2017-12-18,6.7,1027.2,54,6.6,16.1,2,1.2,1.9,3.3,6.9,8
22189,2017-12-19,7.9,1027.6,50,6.6,16.6,2.1,1.3,1.7,2.8,5.7,8
22189,2017-12-20,5.2,1029.6,47,5.9,16.5,2.1,1.3,1.6,2.7,6.8,8
22189,2017-12-21,5.1,1028.6,48,8.7,16.3,1.2,.8,1.1,1.8,5.7,7.1
22189,2017-12-22,4.7,1025.5,53,9.4,16.1,1.2,.7,.9,1.6,4.5,6.4
22189,2017-12-23,5.8,1022.9,54,11.9,16,1.3,.8,1,1.6,3.8,5.8
22189,2017-12-24,9.9,1011.1,69,13.4,15.8,2.5,1.6,2.9,4.5,4.6,6.4
22189,2017-12-25,11.6,1018.1,48,7.4,15.7,3.7,2.2,2.9,5,7.2,9.1
22189,2017-12-26,8.4,1021.1,52,6.3,15.6,2.9,1.8,2.5,4.2,8.3,10.7
22189,2017-12-27,9.7,1025.5,43,3.3,15.8,3.9,2.4,2.8,4.8,8.8,12.8
22189,2017-12-28,6.7,1026.5,52,6.2,15.7,2.7,1.7,2.3,3.5,8.9,12.8
22189,2017-12-29,7.5,1024.3,60,9.6,15.4,2.6,1.5,1.7,3.2,9.5,10.7
22189,2017-12-30,4.5,1023.2,66,11.6,15.8,2.2,1.4,2.2,2.9,8.7,9.1
22189,2017-12-31,7.8,1019.3,53,9,16,2.2,1.4,1.8,3.2,5.6,9.1
22189,2018-01-01,10.1,1024.2,48,6.4,15.8,3.4,2.1,2.6,4.7,8.2,10.7
22189,2018-01-02,8.2,1025.5,49,8,15.6,2.7,1.7,2.3,3.8,7.9,9.1
22189,2018-01-03,6.5,1026.2,47,5.9,15.1,3.2,2,2.5,3.8,8.7,9.1
22189,2018-01-04,3.9,1024.4,58,6.5,15.5,3.3,2.1,2.4,4.6,10.1,12.8
22189,2018-01-05,4.5,1016.8,59,8.3,15.8,2.3,1.5,1.9,3.3,8,9.1
22189,2018-01-06,8.1,1019.5,48,7.6,16,2.1,1.3,2,3.2,5.3,8
22189,2018-01-07,2.4,1020.7,53,10.7,16.1,1.6,1,1.2,1.9,7.2,9.1
22189,2018-01-08,5.7,1008.4,80,10.9,15.7,1.4,.9,1.3,2,4.8,7.1
22189,2018-01-09,10,1010.6,55,6.1,15.6,2.8,1.7,2,3.5,6.2,8
22189,2018-01-10,8.9,1015.3,56,3.6,15.6,2.7,1.7,2.2,3.6,7.2,8
22189,2018-01-11,9.7,1023,58,-.6,15.5,3.6,2.2,2.6,4.5,10.2,12.8
22189,2018-01-12,8.8,1027.4,58,-.5,15.4,3.5,2.1,2.5,4.5,9.9,12.8
22189,2018-01-13,8.9,1030.5,62,4.3,15.1,2.7,1.6,1.9,3.2,8.1,10.7
22189,2018-01-14,4.4,1029.7,60,8.4,15.1,1.7,1,1.2,2,7.3,8
22189,2018-01-15,7.1,1022.7,65,13.2,15.2,1.9,1.2,1.6,2.7,4.7,5.3
22189,2018-01-16,6.6,1017.1,82,12.7,14.9,1.7,1,1.6,3.2,4.7,5.3
22189,2018-01-17,7.2,1015.1,82,11.7,14.7,2.7,1.7,2.1,4.8,6,7.1
22189,2018-01-18,5.5,1020.5,62,10.9,14.6,1.6,.9,1.3,2.2,6.3,7.1
22189,2018-01-19,3.8,1021,52,10.1,14.7,1.4,.9,1,1.8,6.7,8
22189,2018-01-20,4.6,1020.9,46,9.3,14.8,1.4,.9,1.2,2.1,5.4,7.1
22189,2018-01-21,6,1021.5,49,9.4,14.8,1.7,1,1.3,2.3,5.6,8
22189,2018-01-22,5.9,1014.4,65,9.9,14.9,1.9,1.2,1.9,2.6,7.1,8
22189,2018-01-23,10.7,1017.5,53,2.9,14.5,3.4,2,3.2,6,6.7,10.7
22189,2018-01-24,10.5,1023.5,58,-2.9,14.1,4.7,2.9,3.8,5.7,10.5,10.7
22189,2018-01-25,7.3,1023.2,54,-.5,13.9,4.4,2.7,3.1,5.2,10.6,12.8
22189,2018-01-26,9.1,1023.2,58,-2.1,13.7,4.6,2.9,3.4,5.6,10.3,10.7
22189,2018-01-27,2.2,1025.3,56,2.4,13.8,3.6,2.3,2.9,4.5,10.6,12.8
22189,2018-01-28,6.5,1018,51,5.6,13.9,2.2,1.4,1.8,2.9,8.7,10.7
22189,2018-01-29,8.9,1019.8,50,.6,13.6,2.8,1.7,2.2,4,6.9,9.1
22189,2018-01-30,7.4,1023.9,49,1.8,13.4,2.6,1.6,2.3,4.2,7.4,9.1
22189,2018-01-31,4.1,1026,49,5.7,13.5,1.3,.8,1.1,2,6.9,8
22189,2018-02-01,5.2,1025.8,48,6.2,13.7,1.3,.8,1,1.8,5.8,7.1
22189,2018-02-02,6.2,1024.7,59,7,13.6,2,1.2,1.7,2.6,6.3,7.1
22189,2018-02-03,9,1022.6,49,3.8,13.5,2.7,1.6,1.9,3.4,6.9,9.1
22189,2018-02-04,10.8,1022.7,55,-.9,13.4,4.4,2.7,3.3,5.8,8.2,10.7
22189,2018-02-05,11.2,1022.3,51,-.5,13.1,4.4,2.8,3.5,6.3,9.8,10.7
22189,2018-02-06,9.5,1021.7,52,-1.5,12.9,4.7,2.8,3.4,6.4,11.3,12.8
22189,2018-02-07,4.9,1023.7,56,-.4,12.9,4.4,2.7,3.7,6.5,10.7,12.8
22189,2018-02-08,3.3,1023.7,43,4.9,12.9,2.4,1.5,2,4,8.8,9.1
22189,2018-02-09,6.2,1021.6,65,10.3,13.4,1.8,1.2,1.6,2.6,6.4,9.1
22189,2018-02-10,6.3,1017.3,51,10,13.4,1.5,.9,1.4,2.5,4.1,5.3
22189,2018-02-11,9.3,1020.6,50,2.1,13.1,2.9,1.7,2.2,4,6.3,9.1
22189,2018-02-12,7.7,1019.8,55,2.2,13.1,3,1.8,2.1,3.6,6.4,9.1
22189,2018-02-13,7.6,1022.4,54,4.7,13.2,2.6,1.6,1.9,3,6.7,8
22189,2018-02-14,11.9,1016.5,71,11.8,12.8,3.7,2.2,3.4,6.6,6.1,7.1
22189,2018-02-15,5.4,1018.6,62,9.6,12.5,2.1,1.3,1.9,3.5,6.6,8
22189,2018-02-16,3.8,1015.2,57,10,12.5,1.6,1,1.3,2,6.7,9.1
22189,2018-02-17,,,,,,,,1.5,2.4,,9.1
22189,2018-02-18,2.8,1024,41,6.7,12.6,2.1,1.3,2.1,3.5,8.7,10.7
22189,2018-02-19,3.4,1021.9,50,9.4,13.2,2,1.2,1.5,2.9,9.8,10.7
22189,2018-02-20,3.9,1020.2,42,10.6,13.1,1.3,.8,1,1.6,7.8,9.1
22189,2018-02-21,7.1,1020.8,51,7.3,13,2.4,1.5,1.8,3,5.9,8
22189,2018-02-22,4.9,1021.7,42,6.5,12.9,1.8,1.1,1.6,2.7,6.5,8
22189,2018-02-23,7.2,1022.4,53,9.8,13.1,1.5,.9,1.3,2.1,4,4.9
22189,2018-02-24,6.6,1026.3,57,11.1,13.4,1.5,.9,1.5,2.3,4.8,7.1
22189,2018-02-25,3.6,1023.1,73,10.8,14.2,2.3,1.4,1.6,2.8,7.3,8
22189,2018-02-26,5.9,1024,67,9.4,14.3,2.1,1.3,1.5,2.7,6.7,9.1
22189,2018-02-27,5.8,1023,64,12.5,14.2,1.4,.9,1.1,1.8,5.4,8
22189,2018-02-28,8.6,1007.8,78,13.4,14.4,2.8,1.8,4.4,6,5.8,8
22189,2018-03-01,11.1,1004.8,54,10.9,14.2,4.2,2.6,3.5,5.3,7.8,9.1
22189,2018-03-02,5.8,1016.3,57,7.6,14.1,2.9,1.8,2.2,3.7,9,10.7
22189,2018-03-03,7.1,1014.6,70,13.1,14.2,1.7,1,1.7,2.9,6.8,10.7
22189,2018-03-04,5.7,1014.3,89,15,14.3,1.4,.9,1.1,1.7,8.9,10.7
22189,2018-03-05,13.5,1014.4,85,9.9,14.2,6.3,4,6.3,9.7,8.7,10.7
22189,2018-03-06,9,1028.9,65,8.4,13.9,4.9,3,4.8,7,9.7,10.7
22189,2018-03-07,9.6,1027.3,73,10.1,13.3,3.9,2.4,2.9,5.3,7.3,8
22189,2018-03-08,13.8,1014.4,86,9.3,13.2,5.7,3.5,5.5,9.3,7.6,9.1
22189,2018-03-09,9,1022.6,70,7.8,13.4,6.4,4,5.1,8.3,9.7,10.7
22189,2018-03-10,5,1023.2,65,10.2,14.1,3,1.9,2.9,4.9,9.2,10.7
22189,2018-03-11,5.4,1023.7,55,12,14.5,1.6,1,1.2,2.1,8.7,10.7
22189,2018-03-12,5.6,1022.6,68,14.3,13.8,2,1.3,1.7,2.5,7.4,9.1
22189,2018-03-13,10.3,1019.6,82,14.8,14,2.1,1.3,1.6,2.7,4.5,4.9
22189,2018-03-14,8.3,1020.4,90,15.9,14.5,1.3,.8,1.3,2,3.6,4.6
22189,2018-03-15,7.9,1015.4,94,16.3,14.6,1.7,1,1.6,2.6,4.3,6.4
22189,2018-03-16,13.4,1023.1,75,8.2,14.1,6.7,4.2,5.2,8,9,10.7
22189,2018-03-17,4.6,1028.5,65,8.3,13.9,2.8,1.7,3,4.5,8.2,9.1
22189,2018-03-18,4.2,1022,78,13.1,14.5,1.3,.8,1,1.6,7.6,9.1
22189,2018-03-19,10.4,1015,92,12.5,14.3,3.7,2.3,5,7.9,6.3,9.1
22189,2018-03-20,14.9,1021.2,71,8.9,14,7.7,4.7,5.5,8.8,9,9.1
22189,2018-03-21,15.5,1011.4,87,7.3,13.7,8.2,5.1,6.4,10.1,9.1,9.1
22189,2018-03-22,7.9,1011.8,61,8.7,13.6,5.4,3.3,5.3,9.5,8.6,9.1
22189,2018-03-23,3.7,1017.3,55,11.8,14,2.4,1.5,1.9,2.9,8,9.1
22189,2018-03-24,6.9,1020.3,55,13.8,14.1,1.8,1.1,1.9,2.9,6.5,9.1
22189,2018-03-25,6.6,1022.3,65,15.1,14,1.7,1.1,1.4,2.3,6.7,8
22189,2018-03-26,6.5,1020,79,15,13.9,1.3,.8,1.1,2.1,4.2,4.9
22189,2018-03-27,7.1,1017.1,77,15.6,14.4,1.7,1,1.7,2.9,4.4,5.3
22189,2018-03-28,10.1,1015.9,80,15.6,14.9,2.2,1.3,1.8,3.5,4.6,5.3
22189,2018-03-29,6.7,1019.6,81,14.7,15,1.5,1,1.5,2.6,4.5,6.4
22189,2018-03-30,7.8,1025,58,13.8,14.7,2.6,1.5,2,3.4,6.1,7.1
22189,2018-03-31,4.3,1020.6,70,14.6,14.5,1.6,1,1.8,2.8,5.5,7.1
22189,2018-04-01,8.6,1016.6,90,16.3,15,1.6,.9,1.2,2.4,3.9,4.6
22189,2018-04-02,7.1,1016.2,91,17,15.2,1.1,.6,1.1,1.9,3.3,4.3
22189,2018-04-03,8.2,1016.8,96,16.4,15.3,1.2,.8,1.3,2.1,3.5,4.6
22189,2018-04-04,8.2,1019.5,84,12.7,15,2.6,1.6,2.6,4.1,6.1,8
22189,2018-04-05,6.4,1018.6,80,12.3,15.1,3.2,2,2.5,3.9,7.2,8
22189,2018-04-06,8.1,1008,74,13,15.1,2.4,1.5,2.2,3.8,5.9,7.1
22189,2018-04-07,9.4,1011.3,50,9.2,14.7,3,1.8,2.2,3.7,5.8,8
22189,2018-04-08,9.8,1016.7,53,10.1,14.7,3.1,1.9,3.5,6.3,6.4,8
22189,2018-04-09,6.1,1017,66,14.7,14.9,3.3,2.1,3.4,5.7,7.9,8
22189,2018-04-10,8.2,1015.4,80,16.3,14.8,2.1,1.3,2.2,3.9,5.9,8
22189,2018-04-11,9.9,1008.2,82,17.2,14.8,3.4,2.1,3.4,5.3,5.8,7.1
22189,2018-04-12,6.5,1016.1,56,16.4,14.7,1.5,.9,1.4,2.3,4.4,6.4
22189,2018-04-13,7.4,1023.8,58,14.6,14.4,1.7,1.1,1.7,2.8,4.6,5.8
22189,2018-04-14,6.9,1008.4,83,14.8,14.7,3.3,2,2.8,4.5,7,9.1
22189,2018-04-15,6.4,1009.7,63,14.1,15.2,2,1.3,1.8,3,5.9,7.1
22189,2018-04-16,7.2,1018.7,71,14.1,15.1,1.8,1.1,1.4,2.5,5.5,6.4
22189,2018-04-17,4.2,1019.8,77,14.9,15.2,1.3,.8,1,1.5,6.6,9.1
22189,2018-04-18,5.8,1016.3,75,15.9,15.5,1.2,.8,1.2,2.1,6.3,9.1
22189,2018-04-19,9.5,1015.6,78,16.1,15.4,2.2,1.3,2,3.4,5,6.4
22189,2018-04-20,2.9,1019.1,81,17.7,16,1,.6,1.2,1.8,4.5,7.1
22189,2018-04-21,7.9,1018.5,87,17.1,15.7,1.4,.8,1.3,2.1,3.8,4.6
22189,2018-04-22,6.6,1019.8,90,16.1,15.8,1.6,.9,2.2,4.1,4.4,8
22189,2018-04-23,9,1016.8,91,14.5,15.4,2.9,1.8,2.3,3.7,7.3,8
22189,2018-04-24,12.8,1009.1,88,14,15,4.5,2.8,4.4,6.5,7.3,8
22189,2018-04-25,9.2,1012.1,64,14.1,14.6,4.1,2.5,3.5,6.7,7.8,9.1
22189,2018-04-26,3.7,1014,79,14.6,15.5,1.7,1,1.4,2.4,7.2,8
22189,2018-04-27,6.4,1013.4,71,16,15.5,1.9,1.2,2.3,3.6,6.5,8
22189,2018-04-28,6.9,1015.7,79,16.5,15.8,2.1,1.3,1.9,3.3,6.3,8
22189,2018-04-29,9.7,1012.9,87,17.3,16.4,1.8,1.1,1.3,2.4,4.4,4.9
22189,2018-04-30,8.9,1014.2,89,18.3,16.5,1.5,.9,1.5,2.5,3.9,4.6
22189,2018-05-01,3.3,1015.1,87,17.5,17,.8,.5,.6,1.1,4.7,7.1
22189,2018-05-02,5.8,1005.4,94,16.5,16.8,1.5,.9,1.4,2.6,5.4,7.1
22189,2018-05-03,9.9,1006.6,59,16.4,16.5,3.2,1.9,2.8,4.4,6.2,9.1
22189,2018-05-04,11.7,1012.3,63,16.2,16.1,3.9,2.4,3.1,4.7,6.5,8
22189,2018-05-05,11,1016.1,81,17.5,15.9,3.2,2,2.3,4,5.8,7.1
22189,2018-05-06,,,,,,,,1.3,2.2,,5.3
22189,2018-05-11,,,,,,,,1.3,2.1,,6.4
22189,2018-05-12,6.2,1012.8,87,19.2,17.1,1.1,.7,1.1,1.8,3.6,4.9
22189,2018-05-13,6.5,1006.5,95,19.1,17.5,1.7,1,1.7,2.8,4.6,5.3
22189,2018-05-14,4,1010.9,89,19.2,18.2,.7,.4,.5,1,4.1,5.8
22189,2018-05-15,7.8,1010.5,86,20,17.7,1.3,.8,1,2,3.8,4.6
22189,2018-05-16,7.2,1009,93,20,17.1,1.3,.8,1.2,2,4,4.9
22189,2018-05-17,7.7,1006.7,98,21,17.8,1.8,1,1.4,2.7,5,5.3
22189,2018-05-18,9.7,1006.9,92,17.8,18,2.9,1.8,3.2,5.2,6.7,9.1
22189,2018-05-19,11,1016.7,78,16.1,17.5,4,2.5,3.3,5.5,7.9,9.1
22189,2018-05-20,10.4,1019.5,79,16.5,17.3,3.5,2.2,2.7,4.1,7.7,9.1
22189,2018-05-21,8.8,1018.6,88,17.1,17,2.9,1.7,2.5,4,7.3,8
22189,2018-05-22,3.9,1013.5,91,17.7,17.7,1.1,.7,1,2,5.8,7.1
22189,2018-05-23,5.1,1006.5,88,19.2,18,1.2,.7,1,1.8,4.8,5.8
22189,2018-05-24,6.5,1008.6,76,19.8,18.1,1.3,.8,1.3,2.3,4.6,5.8
22189,2018-05-25,5.7,1007.2,81,21.2,18.9,1,.6,.9,1.7,3.5,4.3
22189,2018-05-26,4.7,1008.9,85,20,19.1,.8,.5,.6,1.1,3.7,5.8
22189,2018-05-27,3,1010.7,89,20.2,19.4,.5,.3,.5,.8,4.6,8
22189,2018-05-28,3.9,1010.8,92,20.2,19.6,.8,.5,.6,1.1,5.2,9.1
22189,2018-05-29,3,1011.4,95,21,19.8,.7,.4,.6,.9,6,8
22189,2018-05-30,4.7,1009.6,95,21.8,20,.7,.5,.7,1.2,4.1,6.4
22189,2018-05-31,4.8,1010.2,82,20.8,19.8,.8,.5,.8,1.3,3.8,4.9
22189,2018-06-01,2.1,1014.2,81,21.5,20.4,.5,.3,.5,.9,4.3,4.9
22189,2018-06-02,4.3,1014.2,88,22.1,20.3,.6,.3,.5,.9,3.9,7.1
22189,2018-06-03,6,1013,87,22.2,20.3,1,.6,.9,1.4,3.3,4.3
22189,2018-06-04,6.3,1012.6,87,22.2,20.2,.9,.6,.7,1.2,3.2,3.8
22189,2018-06-05,3.7,1012.5,88,21.1,19.9,.6,.3,.6,1,2.7,3.6
22189,2018-06-06,2.3,1011.6,91,21.9,20.7,.5,.3,.4,.7,3.5,4.9
22189,2018-06-07,6.6,1011,94,22.4,21.1,.9,.5,.8,1.3,3.1,3.8
22189,2018-06-08,4.9,1007.4,91,22.6,21.3,.7,.4,.6,1,3,4.3
22189,2018-06-09,9.4,1008.6,84,21.3,20.8,2.1,1.3,2.1,3.8,4.9,6.4
22189,2018-06-10,9.6,1005,88,20.4,19.9,3,1.9,2.3,4,6.7,8
22189,2018-06-11,9.4,1000.7,90,18.9,19.8,2.8,1.7,2.2,3.7,6.4,8
22189,2018-06-12,5,1003.9,74,19.6,19.9,1.7,1,1.5,3.1,6.2,7.1
22189,2018-06-13,4.3,1008.4,80,20.6,19.9,1.3,.8,1,1.6,6.5,8
22189,2018-06-14,7.7,1009.4,81,21,20.3,2.5,1.6,2.1,3.4,7.6,10.7
